时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
35090.731,3293,27.81,2.91,-1.2,27
35090.731,2242,27.11,1.95,3.6,27
35090.731,3321,27.84,3.92,2.4,27
35090.751,2983,30.01,2.57,2.4,27
35090.751,2125,30.09,6.28,6,27
35090.762,1728,31.29,12.45,5.3,27
35090.772,543,32.55,1.74,2.4,27
35090.772,2186,32.88,4.69,3.6,27
35090.772,1304,32.19,5.56,2.4,27
35090.793,564,35.4,2.07,2.4,27
35090.793,2609,34.71,6.99,9.6,27
35090.804,100,35.05,9.47,-3.6,27
35090.857,2112,43.94,1.03,1.2,27
35090.878,151,45.55,0.3,-1.2,27
35090.898,1489,47.66,4.85,2.4,27
35090.919,1602,50.09,3.89,2.4,27
35090.94,514,53.19,1.75,-1.2,27
35091.024,134,62.7,5.44,3.6,27
35091.045,470,66.88,2.44,2.4,27
35091.056,112,66.83,13.1,3.5,27
35091.066,1886,68.52,6.07,1.2,27
35091.066,113,67.8,4.87,1.2,27
35091.077,2004,67.81,10.02,2.4,27
35092.723,1318,269.51,5.31,-1.2,28
35092.87,1040,286.98,5.61,-2.4,28
35092.913,223,292.19,1.73,-1.2,28
35092.913,999,291.9,2.83,-2.4,28
35092.913,1022,291.48,3.37,2.4,28
35092.932,1060,294.28,4.11,2.4,28
35092.985,2056,300.7,12.47,5.3,28
35092.985,241,300.44,18.36,3.5,28
35092.995,1125,301.96,1.85,-2.4,28
35092.995,142,301.97,4.48,3.6,28
35093.027,253,305.74,15.15,3.5,28
35093.038,1600,307.07,1.45,2.4,28
35093.048,526,306.67,8.68,3.6,28
35093.048,1180,308.24,13.55,5.3,28
35093.058,1000,309.86,0.5,-1.2,28
35093.058,2181,309.86,1.56,3.6,28
35093.079,1802,311.5,1.28,4.8,28
35093.079,2143,311.52,2.4,4.8,28
35093.121,1254,316.68,2.16,1.2,28
35093.132,2569,316.6,8.45,7.2,28
35093.142,1444,319.78,5.07,3.6,28
35093.153,179,320.92,27.11,5.3,28
35093.164,2889,322.27,2.82,4.8,28
35093.164,1815,321.8,3.77,2.4,28
35093.184,101,324.77,2.08,1.2,28
35093.206,1682,326.59,2.91,1.2,28
35093.237,1435,330.49,14.47,8.8,28
35093.237,730,329.16,9.22,3.6,28
35093.237,1255,330.75,21.95,7,28
35093.247,3564,332.05,5.23,8.4,28
35093.269,1812,334.16,3.01,2.4,28
35093.269,1132,334.17,1.06,1.2,28
35093.269,3472,334.89,4.09,7.2,28
35093.269,1468,334.19,4.29,4.8,28
35093.29,184,337.43,-0.76,-1.2,28
35093.29,2337,336.74,2.59,6,28
35093.29,3632,340.78,2.36,7.2,28
35093.29,3011,337.45,3.75,8.4,28
35093.29,3965,337.19,2.82,6,28
35093.3,1712,337.48,9.85,8.4,28
35093.31,1435,340,0.95,-1.2,28
35093.321,164,339.66,9.3,3.6,28
35093.331,1451,342.52,-0.07,1.2,28
35093.331,3342,342.54,3.29,6,28
35093.331,2673,342.15,5.1,7.2,28
35093.331,615,341.83,5.07,6,28
35093.352,102,343.23,38.24,1.7,28
35093.352,2919,345.06,1.34,-1.2,28
35093.352,2309,344.62,2.03,7.2,28
35093.374,2303,346.89,1.58,1.2,28
35093.374,470,347.59,-0.21,1.2,28
35093.374,3811,347.61,1.79,1.2,28
35093.385,1476,348.75,11.26,3.5,28
35093.394,3783,350.13,0.33,-1.2,28
35093.394,1855,349.41,-0.57,-2.4,28
35093.394,3840,349.43,0.75,1.2,28
35093.405,161,350.82,22.35,3.5,28
35093.405,1284,349.45,7.74,6,28
35093.436,2123,354.8,-0.58,-2.4,28
35093.436,1372,355.21,6.34,7.2,28
35093.446,3559,354.84,7.6,8.4,28
35093.446,1441,355.21,8.18,7.2,28
35093.457,1844,357.02,5.79,8.4,28
35093.478,102,359.52,-1.28,1.2,28
35093.478,2182,0.24,0.72,1.2,28
35093.478,4746,0.24,2.26,8.4,28
35093.478,2689,0.24,3.71,3.6,28
35093.478,1865,359.55,5.39,7.2,28
35093.489,1393,0.26,8.57,6,28
35093.499,2959,2.06,5.29,9.6,28
35093.51,2210,3.72,12.13,8.8,28
35093.52,2235,4.59,2.27,-8.4,28
35093.551,1389,8.5,11.06,5.3,28
35093.572,1632,11.52,13.11,8.8,28
35093.572,1253,11.02,15.94,7,28
35093.582,2940,12.35,6.72,7.2,28
35093.604,530,15.41,0.46,-1.2,28
35093.604,2906,15.11,6.53,8.4,28
35093.604,2501,15.02,4.81,4.8,28
35093.625,3144,17.26,5.59,8.4,28
35093.625,1340,17.26,5.4,3.6,28
35093.636,3064,17.27,9.38,3.6,28
35093.646,1531,19.79,5.52,3.6,28
35093.656,164,19.8,8.74,-7.2,28
35093.656,2339,20.51,7.67,4.8,28
35093.667,1410,22.64,6.37,4.8,28
35093.687,3270,25.2,3.73,2.4,28
35093.687,1714,24.85,5.21,4.8,28
35093.709,3294,28.06,2.56,-2.4,28
35093.709,3363,27.38,3.9,-1.2,28
35093.719,122,29.22,11.33,5.3,28
35093.729,2143,29.9,5.78,6,28
35093.75,532,32.41,2.12,1.2,28
35093.75,2209,32.41,4.86,3.6,28
35093.772,3095,34.91,2.94,-2.4,28
35093.834,2114,43.2,1.23,-1.2,28
35093.845,141,44.12,13.21,5.3,28
35093.876,2134,47.56,1.33,1.2,28
35093.898,1615,50.11,6.73,2.4,28
35093.919,505,52.63,1.43,-1.2,28
35093.919,2246,53.38,5.14,2.4,28
35093.94,198,57.63,0.02,-1.2,28
35093.95,154,56.83,13.61,-1.7,28
35093.971,2079,59.41,13.6,7,28
35094.023,473,65.81,2.63,2.4,28
35094.044,462,68.7,3.2,-2.4,28
35095.701,1011,269.32,4.57,-2.4,29
35095.701,1313,268.92,5.27,-2.4,29
35095.722,1012,273.16,4.98,2.4,29
35095.722,288,271.84,5.85,8.4,29
35095.796,305,280.4,18.28,5.3,29
35095.827,1033,284.36,6.05,-2.4,29
35095.848,1042,286.62,5.5,2.4,29
35095.911,301,294.89,-0.37,1.2,29
35095.911,1014,294.49,2.81,2.4,29
35095.921,261,295.78,18.15,3.5,29
35095.921,1101,294.53,7.68,3.6,29
35095.931,951,296.7,1.92,2.4,29
35095.952,1081,299.62,1.97,-1.2,29
35095.963,1989,299.27,7.4,4.8,29
35095.973,1602,301.77,3.97,-2.4,29
35095.973,1054,302.23,3.56,3.6,29
35095.973,1609,301.78,3.7,1.2,29
35095.995,1145,304.28,1.73,1.2,29
35095.995,2162,304.31,5.5,6,29
35096.016,1942,307.23,4.64,7.2,29
35096.026,1195,308.31,13.43,7,29
35096.036,1223,314.86,1.6,-1.2,29
35096.036,2190,310.02,1.12,3.6,29
35096.057,1673,311.78,-0.12,1.2,29
35096.057,2282,312.07,2.4,7.2,29
35096.121,94,319.2,1.24,1.2,29
35096.121,1453,319.22,4.95,3.6,29
35096.141,1125,321.87,1.61,-2.4,29
35096.163,1672,324.91,2.83,-1.2,29
35096.163,1431,324.91,2.39,1.2,29
35096.163,2034,324.21,3.15,-1.2,29
35096.173,151,325.6,24.85,1.7,29
35096.183,1429,326.73,2.59,-1.2,29
35096.194,101,328.37,28.51,3.5,29
35096.204,911,329.64,1.35,-1.2,29
35096.204,873,329.25,0.21,2.4,29
35096.204,2603,329.96,3.73,6,29
35096.204,2994,329.96,4.11,9.6,29
35096.215,134,330.62,13.08,3.5,29
35096.246,1445,334.64,2.24,2.4,29
35096.246,1203,334.31,1.9,2.4,29
35096.246,3495,334.31,4.25,8.4,29
35096.268,3646,336.9,3.22,7.2,29
35096.278,1736,337.63,9.7,7.2,29
35096.278,179,336.92,7.81,3.6,29
35096.288,1435,340.17,0.66,-1.2,29
35096.288,753,340.17,3.29,3.6,29
35096.33,2923,345.24,1.65,-1.2,29
35096.34,1203,345.91,10.94,3.5,29
35096.34,170,347.16,21.81,3.5,29
35096.351,3817,347.78,1.55,1.2,29
35096.351,2850,347.81,5.62,8.4,29
35096.362,162,348.71,16.98,1.7,29
35096.362,1310,347.56,7.99,6,29
35096.362,232,348.71,28.07,3.5,29
35096.372,1853,349.61,-0.61,-2.4,29
35096.372,4683,349.62,0.83,1.2,29
35096.394,2231,352.43,1.67,4.8,29
35096.394,2591,352.43,2.84,7.2,29
35096.394,1700,352.16,5.58,4.8,29
35096.414,2014,355.38,-0.63,-8.4,29
35096.414,1387,355.4,6.34,7.2,29
35096.425,944,354.71,8.66,6,29
35096.425,103,354.71,11.03,2.4,29
35096.434,3733,357.2,-0.69,1.2,29
35096.434,2252,357.66,0.76,1.2,29
35096.434,3234,357.92,2.43,9.6,29
35096.434,2649,357.94,5.06,9.6,29
35096.434,1883,357.94,5.45,7.2,29
35096.457,2274,359.73,2.64,-2.4,29
35096.467,1415,359.77,8.65,6,29
35096.489,563,3,9.37,3.6,29
35096.489,2235,5.93,11.54,8.8,29
35096.498,2900,4.81,5.01,8.4,29
35096.509,1401,6.16,12.07,3.5,29
35096.519,2093,7.3,3.35,-1.2,29
35096.519,2193,7.32,4.53,-1.2,29
35096.54,363,9.83,-1.05,-2.4,29
35096.54,4304,10.55,3.08,-1.2,29
35096.54,3532,10.57,5.4,7.2,29
35096.54,3803,10.24,4.84,8.4,29
35096.55,1659,11.21,13.28,8.8,29
35096.56,3375,12.37,3.77,4.8,29
35096.56,2953,12.73,7.01,8.4,29
35096.56,1014,12.74,5.51,4.8,29
35096.582,2516,14.91,4.74,4.8,29
35096.593,133,15.32,8.66,6,29
35096.593,163,16.52,17.37,1.7,29
35096.603,1109,17.42,0.56,2.4,29
35096.603,2120,17.43,4.45,1.2,29
35096.613,2464,17.82,7.74,7.2,29
35096.624,2132,19.95,3.53,-7.2,29
35096.634,142,19.98,9.62,-8.4,29
35096.686,3304,28.25,3.27,1.2,29
35096.686,269,27.94,1,-2.4,29
35096.697,3306,27.57,6.77,9.6,29
35096.708,2995,30.06,2.52,1.2,29
35096.728,530,33.32,2.36,1.2,29
35096.728,2090,33.01,6.43,3.6,29
35096.749,2220,35.59,4.19,3.6,29
35096.792,2365,40.21,0.92,-1.2,29
35096.812,2093,42.96,1.01,2.4,29
35096.812,2164,43.12,1.21,-7.2,29
35096.812,92,42.74,2.03,-2.4,29
35096.812,122,43.48,4.34,-2.4,29
35096.823,1393,44.39,10.68,3.5,29
35096.823,110,44.15,26.32,5.3,29
35096.854,972,47.83,0.62,1.2,29
35096.886,103,52.25,12.79,-1.7,29
35096.896,502,58.25,2,1.2,29
35096.896,520,59.16,2.14,-1.2,29
35096.917,2140,57.46,2.65,-1.2,29
35096.98,1336,63.08,-0.26,1.2,29
35097,473,66.36,4.19,-2.4,29
35097,1912,65.66,5.19,2.4,29
35097,119,66.38,4.54,-2.4,29
35098.679,1314,269.75,5.07,-1.2,30
35098.711,1044,273.42,20.42,1.7,30
35098.721,1021,274.81,5.54,1.2,30
35098.731,1130,275.72,19.03,3.5,30
35098.753,309,278.2,17.37,3.5,30
35098.826,764,286.74,5.32,-4.8,30
35098.826,1040,287.46,5.47,2.4,30
35098.847,779,289.27,3.54,1.2,30
35098.858,1292,289.61,8.25,4.8,30
35098.941,2001,300.08,7.38,4.8,30
35098.951,1565,301.87,2.47,2.4,30
35098.963,171,303.25,24,1.7,30
35098.963,155,303.51,28.64,1.7,30
35098.973,1613,305.09,2.29,-1.2,30
35098.994,1631,306.9,1.66,1.2,30
35098.994,1012,307.18,1.81,13.3,30
35099.015,2201,309.71,0.46,4.8,30
35099.036,1232,311.91,0.94,-1.2,30
35099.046,103,313.15,24.54,3.5,30
35099.099,1764,320.02,2.53,-1.2,30
35099.12,2195,321.85,2.31,6,30
35099.12,2911,322.56,2.77,4.8,30
35099.161,1932,327.26,3.92,4.8,30
35099.182,1634,329.41,4.49,1.2,30
35099.182,2339,329.78,5.48,7.2,30
35099.203,1763,331.96,3.09,3.6,30
35099.214,1034,333.55,11.29,5.3,30
35099.214,189,332.37,8.13,3.6,30
35099.224,1811,334.67,3.05,1.2,30
35099.224,1482,336.71,2.34,1.2,30
35099.266,1148,339.86,6.1,3.6,30
35099.277,163,340.98,11.43,3.5,30
35099.287,450,342.48,-0.63,-1.2,30
35099.287,2308,342.85,2.18,-1.2,30
35099.287,2355,342.86,2.32,8.4,30
35099.287,1311,342.16,5.52,4.8,30
35099.298,181,343.75,20.55,3.5,30
35099.319,2912,345.11,9.07,8.4,30
35099.319,247,346.07,27.17,5.3,30
35099.329,2587,347.22,6.36,9.6,30
35099.339,1321,347.6,7.35,6,30
35099.35,1851,350.02,-0.89,-2.4,30
35099.35,3825,350.44,0.7,1.2,30
35099.35,4669,350.18,2.03,4.8,30
35099.371,153,352.25,-1.08,1.2,30
35099.393,2950,355.49,3.93,9.6,30
35099.393,2473,355.18,4.49,8.4,30
35099.393,1886,355.18,5.32,7.2,30
35099.403,1486,354.81,8.19,8.4,30
35099.413,3483,357.29,0.74,6,30
35099.413,3263,357.71,2.42,9.6,30
35099.413,1906,358.03,5.05,7.2,30
35099.424,1562,359.16,11.21,7,30
35099.424,2887,358.04,7.46,9.6,30
35099.434,2182,0.26,0.56,-2.4,30
35099.434,3004,0.15,4.92,8.4,30
35099.454,4275,2.59,3.75,7.2,30
35099.465,2264,3.75,12.4,10.6,30
35099.477,512,5.13,-0.74,2.4,30
35099.477,155,4.92,6.28,4.8,30
35099.486,169,6.3,21.53,-1.7,30
35099.486,191,6.31,24.61,3.5,30
35099.508,1297,9.33,15.64,7,30
35099.518,360,10.7,-1.07,-1.2,30
35099.528,2282,10.02,7.02,8.4,30
35099.539,2958,13.26,6.25,8.4,30
35099.56,4334,15.08,2.91,1.2,30
35099.56,2151,15.08,3.53,-1.2,30
35099.581,529,17.98,0.89,1.2,30
35099.581,3157,18.03,5.44,6,30
35099.602,2093,20.85,2.8,2.4,30
35099.602,1430,20.16,5.79,3.6,30
35099.623,3300,23.04,3.94,-2.4,30
35099.643,632,25.21,5.54,3.6,30
35099.665,601,30.84,2.18,-1.2,30
35099.676,124,29.34,21.93,5.3,30
35099.769,2585,40.33,2.5,-1.2,30
35099.769,422,40.67,1.64,-2.4,30
35099.79,2124,43.59,1.18,1.2,30
35099.801,112,44.76,17.04,-1.7,30
35099.812,152,45.42,0.1,1.2,30
35099.812,1621,45.83,5.3,3.6,30
35099.822,121,45.87,8.44,3.6,30
35099.843,1896,49.64,14.34,5.3,30
35099.853,2383,50.54,1.37,1.2,30
35099.906,1632,57.05,14.37,5.3,30
35099.979,149,66.09,1.84,-6,30
35101.657,969,269.54,3.96,-2.4,31
35101.677,1022,272.46,4.7,2.4,31
35101.698,809,274.26,2.31,-2.4,31
35101.698,1042,274.99,5.52,-1.2,31
35101.721,412,276.78,0.05,-1.2,31
35101.742,788,282.46,4.84,-1.2,31
35101.804,1040,287.38,5.46,2.4,31
35101.824,782,289.41,3.16,-1.2,31
35101.835,1229,290.81,19.02,5.3,31
35101.857,183,293.34,28.33,5.3,31
35101.867,175,295.18,1.11,2.4,31
35101.909,1083,300.06,2.16,-2.4,31
35101.919,109,300.91,20.74,5.3,31
35101.93,1582,302.76,3.73,1.2,31
35101.95,903,304.88,4.58,2.4,31
35101.972,1051,307.07,1.95,13.3,31
35101.972,1671,307.55,1.31,-2.4,31
35101.993,1239,310.26,1.1,-2.4,31
35102.014,956,312.44,-0.56,-1.2,31
35102.035,983,314.44,0.55,2.4,31
35102.035,1631,314.82,2.65,3.6,31
35102.056,1739,319.01,2.34,1.2,31
35102.076,1835,319.5,4.14,-1.2,31
35102.076,1532,319.92,5.25,4.8,31
35102.088,1432,320.21,7.73,4.8,31
35102.088,1260,321.33,11.23,7,31
35102.097,2929,322.67,2.56,4.8,31
35102.12,1149,325.17,2.12,1.2,31
35102.12,2540,324.47,3.35,6,31
35102.139,2038,327,2.91,1.2,31
35102.16,913,329.95,1.16,-1.2,31
35102.16,2650,329.49,3.36,6,31
35102.16,1634,329.51,3.66,1.2,31
35102.16,194,329.52,7.79,3.6,31
35102.171,239,331.39,13.7,1.7,31
35102.181,1483,333.11,2.74,-1.2,31
35102.181,1424,332.77,5.07,4.8,31
35102.191,1052,333.43,11.3,5.3,31
35102.202,1433,334.96,2.05,1.2,31
35102.202,3551,334.91,3.7,9.6,31
35102.202,2244,334.6,3.96,7.2,31
35102.223,273,337.15,-1.02,1.2,31
35102.223,1780,337.17,2.2,2.4,31
35102.223,2360,337.48,5.41,-3.6,31
35102.245,2570,340.44,3.82,6,31
35102.254,173,341.35,15.16,3.5,31
35102.254,189,341.12,19.76,3.5,31
35102.265,2303,342.97,1.81,-1.2,31
35102.276,2292,343,6.8,6,31
35102.287,3522,344.8,1.96,7.2,31
35102.287,2923,344.8,1.33,-2.4,31
35102.287,1470,344.82,4.39,6,31
35102.308,3784,347.69,1.27,-1.2,31
35102.308,2900,347.36,5.22,8.4,31
35102.308,1906,351.74,5.05,6,31
35102.308,1340,347.63,7.67,6,31
35102.318,310,348.74,27.87,7,31
35102.328,1853,350.34,-1.14,-2.4,31
35102.328,4672,349.88,1.7,4.8,31
35102.349,2106,353.11,1.88,7.2,31
35102.36,692,354.25,14.11,1.7,31
35102.372,4443,354.91,-0.2,-1.2,31
35102.381,1363,354.94,7.47,7.2,31
35102.39,2193,358.13,0.32,-1.2,31
35102.39,2263,358.13,0.43,-1.2,31
35102.39,4785,357.43,-0.57,1.2,31
35102.39,3291,358.14,2.14,9.6,31
35102.39,2741,358.14,4.02,7.2,31
35102.39,1930,357.45,4.99,8.4,31
35102.402,1584,358.8,10.88,7,31
35102.402,163,358.82,20.87,-1.7,31
35102.402,1452,358.17,8.22,6,31
35102.412,2213,359.94,1.53,2.4,31
35102.423,1822,1.33,11.85,7,31
35102.423,204,1.82,22.22,3.5,31
35102.423,2124,359.98,8.19,9.6,31
35102.423,587,0.7,7.97,3.6,31
35102.432,2270,2.5,4.13,-2.4,31
35102.454,2304,5.74,4.63,-1.2,31
35102.464,941,6.39,10.09,3.5,31
35102.486,1714,9.41,13,10.6,31
35102.486,1319,9.42,15.5,7,31
35102.496,361,10.78,-1.05,-2.4,31
35102.496,111,10.78,0.31,3.6,31
35102.496,3564,14.4,5.46,8.4,31
35102.496,3019,10.09,6.16,7.2,31
35102.506,204,11.68,12.79,1.7,31
35102.517,4306,13.33,2.79,-1.2,31
35102.517,2982,13.35,6.14,8.4,31
35102.517,2880,12.99,4.15,6,31
35102.538,3631,15.18,5.98,9.6,31
35102.538,4941,15.58,5.08,14.5,31
35102.549,1460,15.58,7.75,3.6,31
35102.56,4057,17.71,6.21,8.4,31
35102.56,1570,17.71,4.76,6,31
35102.569,2514,17.94,7.35,7.2,31
35102.569,1449,19.29,12.97,7,31
35102.612,110,24.4,11.47,-7,31
35102.622,1973,25.29,0.72,-1.2,31
35102.622,1899,25.3,2.52,3.6,31
35102.642,2991,27.84,2.57,-1.2,31
35102.663,593,30.37,2.23,-2.4,31
35102.663,2736,30.78,5.46,4.8,31
35102.685,528,32.91,2.19,2.4,31
35102.685,2619,32.91,5.5,2.4,31
35102.696,2003,33.64,7.77,3.6,31
35102.696,142,33.21,8.35,7.2,31
35102.705,3393,35.79,4.22,-1.2,31
35102.811,102,48.13,-1.37,1.2,31
35102.822,1606,49.8,11.35,3.5,31
35102.842,122,52.33,12.32,-3.5,31
35102.852,479,53.97,0.34,-2.4,31
35102.873,487,56.07,0.74,-8.4,31
35102.873,533,56.28,1.92,-2.4,31
35102.894,121,58.38,6.83,2.4,31
35102.947,134,63.71,10.34,2.4,31
35102.957,471,66.01,2.64,2.4,31
35102.968,120,67.4,20.5,1.7,31
35104.656,1013,272.68,4.76,-2.4,32
35104.656,990,274.25,4.45,1.2,32
35104.73,1461,280.24,7.69,2.4,32
35104.761,1048,285.4,6.19,1.2,32
35104.803,1033,291.17,3.38,-1.2,32
35104.803,1021,290.31,3.93,1.2,32
35104.814,119,290.98,19.45,5.3,32
35104.856,1215,296.29,12.18,5.3,32
35104.856,324,296.04,17.38,3.5,32
35104.929,1140,304.9,1.17,1.2,32
35104.929,1582,304.78,1.5,2.4,32
35104.939,1765,305.11,8.11,3.6,32
35104.95,1094,307.31,1.61,14.5,32
35104.971,973,310.52,0.13,1.2,32
35104.992,2665,312.31,4.81,4.8,32
35105.013,982,315.38,0.47,-1.2,32
35105.034,1724,317.31,2.47,1.2,32
35105.056,1205,319.71,1.29,2.4,32
35105.076,2949,322.88,2.67,6,32
35105.086,1870,322.56,7.62,6,32
35105.086,1642,322.51,9.12,6,32
35105.118,891,327.87,0.38,1.2,32
35105.118,2039,327.2,3.53,1.2,32
35105.118,204,327.78,7.49,2.4,32
35105.128,1600,328.53,11.29,8.8,32
35105.138,884,329.69,2.27,3.6,32
35105.138,2059,330.04,3.58,6,32
35105.138,1634,329.71,3.68,1.2,32
35105.159,913,332.21,0.12,2.4,32
35105.159,164,332.21,-0.76,1.2,32
35105.159,1478,332.23,3.03,-2.4,32
35105.17,180,332.64,10.21,3.6,32
35105.181,1793,335.47,2.57,-1.2,32
35105.181,2263,334.76,4.52,6,32
35105.191,220,336.15,24.95,3.5,32
35105.201,4332,338.03,2.73,8.4,32
35105.212,183,338.7,13.63,3.5,32
35105.212,209,338.71,18.78,5.3,32
35105.212,2269,337.34,10.11,4.8,32
35105.223,1491,339.97,1.27,2.4,32
35105.223,658,339.85,0.04,2.4,32
35105.223,1871,340.13,2.34,2.4,32
35105.223,2214,340.22,3.75,4.8,32
35105.243,2303,343.13,1.7,-1.2,32
35105.243,1335,342.43,5.38,4.8,32
35105.265,4691,345.68,1.58,-1.2,32
35105.265,3401,345.37,5.52,9.6,32
35105.265,2311,345.4,5.43,9.6,32
35105.285,3412,347.65,0.67,-2.4,32
35105.285,1923,351.34,5.2,6,32
35105.296,2599,347.54,9.54,10.8,32
35105.296,1286,349.17,12.5,7,32
35105.306,3843,350.76,0.79,1.2,32
35105.306,1743,350.38,5.24,4.8,32
35105.327,572,352.57,-1.29,1.2,32
35105.327,1449,353.02,5.56,6,32
35105.327,2110,352.93,4.94,4.8,32
35105.349,4012,355.11,-0.41,-1.2,32
35105.349,3733,355.11,-0.73,-1.2,32
35105.349,2334,355.41,-0.28,3.6,32
35105.349,3075,356.75,1.85,6,32
35105.369,1269,357.63,0.53,1.2,32
35105.369,4349,357.92,0.75,8.4,32
35105.369,3321,357.8,2.15,9.6,32
35105.369,4079,358,1.67,7.2,32
35105.369,2949,357.66,6.87,10.8,32
35105.38,218,359.23,20.49,5.3,32
35105.38,1469,357.75,7.88,6,32
35105.39,328,0.86,-0.32,-1.2,32
35105.421,171,4.07,16.3,1.7,32
35105.433,2206,5.2,3.23,1.2,32
35105.433,3545,5.92,5.69,9.6,32
35105.443,953,5.23,10.16,3.6,32
35105.443,211,6.81,13.09,1.7,32
35105.474,359,10.6,-1.02,-2.4,32
35105.474,1244,10.24,-0.51,2.4,32
35105.474,3595,13.77,5.79,8.4,32
35105.474,3034,10.27,6.53,8.4,32
35105.474,3869,10.51,4.99,7.2,32
35105.485,194,11.36,10.55,1.2,32
35105.496,4294,14.48,3.01,1.2,32
35105.516,2171,15.31,3.14,-1.2,32
35105.516,4250,15.66,6.34,8.4,32
35105.516,3010,16.03,4.59,4.8,32
35105.516,1353,15.8,5.31,3.6,32
35105.537,1300,17.83,1.32,3.6,32
35105.557,2093,20.38,4.73,1.2,32
35105.557,3990,20.78,5.79,8.4,32
35105.557,3630,20.39,6.22,8.4,32
35105.569,1738,21.75,10.54,5.3,32
35105.569,101,20.74,8.18,-2.4,32
35105.579,512,22.91,0.65,-1.2,32
35105.579,3303,22.93,3.87,2.4,32
35105.579,3903,22.93,4.94,7.2,32
35105.621,588,27.99,1.62,-1.2,32
35105.621,271,28.32,0.99,-2.4,32
35105.642,290,30.52,1.08,1.2,32
35105.653,163,31.9,13.58,1.7,32
35105.725,1522,41.38,2.38,2.4,32
35105.747,139,43.19,-0.04,-4.8,32
35105.768,532,46.45,0.44,-1.2,32
35105.768,161,46.22,-0.04,-2.4,32
35105.768,1050,45.75,1.08,1.2,32
35105.768,142,46.17,1.21,1.2,32
35105.788,524,48.28,0.3,1.2,32
35105.788,103,48.72,-0.23,-2.4,32
35105.82,143,50.86,9.55,3.6,32
35105.915,1931,64.32,5.4,2.4,32
35105.947,1165,67.53,11.78,1.7,32
35107.634,1005,272.18,4.86,1.2,33
35107.634,1313,272.19,5.28,1.2,33
35107.687,118,278.63,29.37,7,33
35107.697,763,282.17,3.86,1.2,33
35107.728,133,283.93,19.24,7,33
35107.728,164,283.69,28.18,7,33
35107.759,799,287.35,5.09,1.2,33
35107.759,1032,287.71,4.98,-1.2,33
35107.782,772,289.86,3.12,1.2,33
35107.865,1600,299.98,3.72,1.2,33
35107.907,1141,305,0.52,2.4,33
35107.928,1139,307.52,1.59,14.5,33
35107.949,1222,310.74,1.07,-2.4,33
35107.97,2198,312.57,2.53,3.6,33
35107.991,1238,315.28,2.79,-1.2,33
35107.991,982,315.41,0.62,-2.4,33
35108.011,982,318.13,0.65,2.4,33
35108.011,1232,317.85,2.21,2.4,33
35108.011,1743,318.15,2.42,-1.2,33
35108.033,1732,320.65,2.11,2.4,33
35108.043,1572,320.33,8.48,6,33
35108.054,1134,323.15,1.71,-1.2,33
35108.064,1162,323.81,19.23,7,33
35108.085,1681,325.23,7.48,4.8,33
35108.095,2041,327.5,2.83,1.2,33
35108.095,2243,327.92,2.89,4.8,33
35108.116,170,330.7,-0.04,-1.2,33
35108.116,1234,330.01,2.44,1.2,33
35108.116,1791,330.71,3.07,-1.2,33
35108.116,574,330.03,6.67,4.8,33
35108.127,189,330.04,9.41,2.4,33
35108.138,912,332.51,0.31,-2.4,33
35108.148,194,334.4,13.67,3.5,33
35108.148,1664,332.54,9.73,8.4,33
35108.158,3380,335.75,3.36,6,33
35108.158,1895,335.06,4.84,6,33
35108.169,221,336.44,18.01,5.3,33
35108.169,293,336.94,22.19,7,33
35108.18,1452,337.75,1.74,2.4,33
35108.18,532,337.59,-0.46,-1.2,33
35108.221,4133,343.02,2.84,8.4,33
35108.221,2345,343.11,2.76,8.4,33
35108.221,2243,343.08,2.08,3.6,33
35108.242,4692,345.65,0.48,-1.2,33
35108.242,2335,345.22,5.77,9.6,33
35108.242,982,347.67,5.39,3.6,33
35108.242,1382,345.66,6.82,7.2,33
35108.265,2903,348.44,0.73,-1.2,33
35108.265,3853,348.26,1.17,1.2,33
35108.265,3523,347.85,0.75,1.2,33
35108.265,1650,347.75,5.63,6,33
35108.274,1304,349.11,11.56,7,33
35108.274,2630,347.76,9.43,10.8,33
35108.274,1009,348.16,7.94,4.8,33
35108.285,3792,350.96,0.66,-1.2,33
35108.285,1151,350.27,2.09,2.4,33
35108.285,1303,350.28,7.41,6,33
35108.305,1852,353.48,-0.59,2.4,33
35108.305,2870,353.5,4.16,8.4,33
35108.305,1467,352.8,6.32,4.8,33
35108.326,3973,355.3,-0.42,-1.2,33
35108.326,1981,356.52,4.94,7.2,33
35108.337,1629,356.93,10.64,7,33
35108.337,180,358.42,14.46,3.5,33
35108.337,2060,355.33,9.29,8.4,33
35108.346,2221,358.53,0.52,1.2,33
35108.346,3992,357.81,1.36,4.8,33
35108.346,3350,357.81,1.73,9.6,33
35108.346,2275,358.54,2.51,-2.4,33
35108.346,2781,357.82,2.76,7.2,33
35108.346,1722,357.84,5.37,8.4,33
35108.359,1870,359.68,11.3,8.8,33
35108.359,2179,358.56,7.98,8.4,33
35108.359,601,357.85,8.39,3.6,33
35108.368,102,0.33,-1.26,1.2,33
35108.368,962,1.06,5.75,6,33
35108.379,2819,0.79,8.47,10.8,33
35108.379,1468,0.87,8.43,6,33
35108.379,2345,2.19,11.29,8.8,33
35108.379,221,1.95,12.23,1.7,33
35108.39,328,3.01,-0.47,-1.2,33
35108.39,2270,2.88,3.82,2.4,33
