时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
71318.023,445,345.53,0.14,-1.2,237
71318.034,1372,346.28,8.54,-7.2,237
71318.044,3831,348.77,0.69,1.2,237
71318.044,1470,348.97,7.89,-7.2,237
71318.044,1898,348.08,5.18,8.4,237
71318.065,3782,350.92,0.39,-2.4,237
71318.065,1529,350.95,7.68,-7.2,237
71318.085,1665,353.11,7.03,-8.4,237
71318.107,4431,355.57,-0.41,1.2,237
71318.128,2232,0.44,1.42,2.4,237
71318.128,2212,358.8,0.64,1.2,237
71318.149,323,1.28,-0.42,-2.4,237
71318.149,2265,5.08,4.03,-1.2,237
71318.17,2261,3.39,4.69,2.4,237
71318.191,314,5.84,2.03,-2.4,237
71318.275,4332,15.75,3.32,2.4,237
71318.275,2441,15.77,4.08,-2.4,237
71318.296,2422,18.3,4.18,1.2,237
71318.296,2112,19.01,4.3,-2.4,237
71318.317,2133,20.84,1.96,-7.2,237
71318.358,3304,26.65,4.06,1.2,237
71318.358,1382,26.12,4.48,6,237
71318.37,1818,27.28,15.96,3.5,237
71318.4,532,30.97,1.78,-2.4,237
71318.421,4931,33.84,4.63,-2.4,237
71318.506,2673,44.02,2.4,-2.4,237
71318.506,3436,44.34,5.46,2.4,237
71318.526,2383,46.15,0.66,-1.2,237
71318.526,3855,46.16,6.63,4.8,237
71318.547,493,51.05,0.36,-1.2,237
71318.61,195,58.48,0.08,-2.4,237
71318.631,2506,58.92,6.29,8.4,237
71318.672,2454,64.02,4.28,12,237
71320.351,1005,267.44,4.81,2.4,238
71320.372,973,270.67,4.13,2.4,238
71320.372,1011,270.21,4.65,-2.4,238
71320.414,415,275.72,-0.15,-1.2,238
71320.476,779,282.95,4.69,-1.2,238
71320.476,1052,282.6,6.69,-2.4,238
71320.496,1034,285.61,5.78,2.4,238
71320.54,771,290.52,2.26,2.4,238
71320.603,1602,298.45,2.9,-1.2,238
71320.624,1593,300.98,3.77,1.2,238
71320.645,1581,303.13,3.28,-1.2,238
71320.645,1114,302.8,1.32,1.2,238
71320.665,1623,305.59,2.39,1.2,238
71320.687,1642,307.79,0.74,1.2,238
71320.687,3671,307.8,1.27,2.4,238
71320.706,971,313.72,0.05,1.2,238
71320.729,1229,312.72,1.83,2.4,238
71320.729,1773,313.45,3.82,-1.2,238
71320.739,1452,314.37,22.79,8.8,238
71320.749,1731,315.94,3.2,-1.2,238
71320.749,1771,315.95,4.24,2.4,238
71320.792,1821,320.53,3.97,2.4,238
71320.812,1895,323.52,2.73,2.4,238
71320.833,2041,325.31,3.27,1.2,238
71320.875,1266,330.38,2.81,2.4,238
71320.897,1442,333.65,1.84,-1.2,238
71320.897,1786,335.63,2.63,1.2,238
71320.918,1443,335.55,2.15,1.2,238
71320.918,1772,335.91,2.44,-2.4,238
71320.938,559,338.02,-0.68,1.2,238
71320.991,1259,343.77,9.41,-7.2,238
71320.991,2036,343.13,7.24,7.2,238
71321.013,1352,345.81,8.65,-7.2,238
71321.013,2366,346.36,8.77,8.4,238
71321.022,3394,348.84,-0.24,-1.2,238
71321.022,3844,348.85,0.69,1.2,238
71321.022,1452,348.88,7.99,-7.2,238
71321.043,3795,350.66,0.66,-3.6,238
71321.043,1506,350.89,7.75,-7.2,238
71321.043,1483,351.38,8.07,-7.2,238
71321.064,1641,353.22,6.97,-8.4,238
71321.085,4431,355.69,-0.23,1.2,238
71321.085,2030,356.07,0.14,-2.4,238
71321.085,4005,355.69,-0.38,2.4,238
71321.085,3702,355.69,-0.86,2.4,238
71321.105,2239,358.22,1.55,-2.4,238
71321.126,2241,0.72,2.1,2.4,238
71321.148,2263,3.26,4.6,-3.6,238
71321.148,2263,3.27,4.01,2.4,238
71321.21,4292,12.98,2.91,1.2,238
71321.231,4344,13.35,3.06,3.6,238
71321.242,3358,13.75,8.51,4.8,238
71321.253,2433,16.13,4.1,-2.4,238
71321.253,4322,15.88,3.17,2.4,238
71321.273,541,18.73,1.13,-1.2,238
71321.273,4214,19.12,2.43,-1.2,238
71321.273,2393,18.42,3.72,2.4,238
71321.316,2565,23.48,4.65,3.6,238
71321.326,2104,24.87,24.82,10.6,238
71321.337,3342,26.73,4.29,-3.6,238
71321.337,3293,26.73,4.14,-4.8,238
71321.358,3014,28.52,2.67,1.2,238
71321.358,599,28.54,2.02,2.4,238
71321.379,3853,31.8,3.68,-1.2,238
71321.399,3123,34.31,3,1.2,238
71321.421,2383,36.84,1.49,-1.2,238
71321.421,4930,36.16,4.56,1.2,238
71321.441,2903,38.68,4.3,1.2,238
71321.462,2562,41.56,2.69,1.2,238
71321.462,919,41.93,0,2.4,238
71321.462,2981,41.69,4.95,3.6,238
71321.484,2120,43.76,1.05,1.2,238
71321.484,3863,44.49,5.36,6,238
71321.504,998,47.01,1.24,-2.4,238
71321.525,2511,48.84,2.29,-2.4,238
71321.525,492,48.84,0.18,-2.4,238
71321.546,181,51.39,3.44,2.4,238
71321.557,112,51.42,10.72,1.2,238
71321.568,971,53.93,1.55,1.2,238
71321.568,2530,54.42,3.17,2.4,238
71321.588,493,57.2,1.38,1.2,238
71321.588,189,57.2,0.35,1.2,238
71321.609,103,59.03,-0.99,1.2,238
71321.629,480,64.01,2.15,-1.2,238
71321.662,112,64.89,10.56,-1.2,238
71321.672,1020,67.01,2.12,1.2,238
71323.329,983,268.29,4.24,2.4,239
71323.329,1309,268.31,5.29,-1.2,239
71323.35,1042,270.12,5.11,-1.2,239
71323.434,761,280.47,3.97,-2.4,239
71323.445,1034,280.59,7.61,-2.4,239
71323.476,762,285.27,4.25,1.2,239
71323.476,1049,285.28,6.34,2.4,239
71323.497,783,288.13,4.03,2.4,239
71323.497,803,288.04,5.93,2.4,239
71323.518,230,291.05,1.57,1.2,239
71323.559,951,295.38,1.91,2.4,239
71323.581,1611,299.25,3.3,-1.2,239
71323.601,288,301.16,0.69,-1.2,239
71323.622,1541,302.98,2.26,1.2,239
71323.644,1622,306.2,2,-1.2,239
71323.663,1660,308.09,0.77,1.2,239
71323.685,980,312.82,0.28,-1.2,239
71323.728,1223,315.76,1.77,1.2,239
71323.728,1711,316.11,2.63,1.2,239
71323.748,1235,317.92,1.7,-1.2,239
71323.748,1752,318.63,4.15,1.2,239
71323.791,1124,323.65,1.61,-1.2,239
71323.791,1686,323.65,3.11,-1.2,239
71323.812,1634,326.19,3.8,-1.2,239
71323.822,2365,326.83,21.32,12.3,239
71323.853,911,331.2,0.19,-1.2,239
71323.853,1783,330.95,2.99,-2.4,239
71323.853,1203,330.77,1.21,2.4,239
71323.875,1114,333.08,1,3.6,239
71323.895,1772,336.33,2.11,1.2,239
71323.938,2316,341.12,4.88,7.2,239
71323.948,1454,342.34,18.79,12.3,239
71323.948,2168,342.09,29.28,10.6,239
71323.969,1237,343.62,9.64,-7.2,239
71323.969,148,344.84,29.17,7,239
71323.979,2302,345.75,1.09,1.2,239
71323.99,1332,346.43,8.8,-7.2,239
71324,1859,348.59,-0.13,-2.4,239
71324,1430,348.67,8.13,-7.2,239
71324.021,1483,350.82,7.83,-7.2,239
71324.042,1620,353.35,7.11,-7.2,239
71324.063,4791,355.84,-0.47,1.2,239
71324.063,4444,355.84,-0.38,1.2,239
71324.073,1031,357.22,15.47,7,239
71324.083,2202,359.07,0.68,1.2,239
71324.083,2271,358.84,2.22,1.2,239
71324.083,2262,359.07,1.99,-2.4,239
71324.104,2254,1.59,4.7,1.2,239
71324.104,2247,1.25,1.91,2.4,239
71324.115,2196,0.9,8.07,10.8,239
71324.126,2313,3.71,4.87,-2.4,239
71324.147,2214,6.39,4.07,2.4,239
71324.168,3692,8.44,0.1,-1.2,239
71324.231,2442,16.04,3.69,1.2,239
71324.252,4219,19.26,2.64,-1.2,239
71324.252,2404,18.55,4.06,2.4,239
71324.293,3295,24.32,4.02,3.6,239
71324.293,2592,23.62,4.93,9.6,239
71324.314,3352,26.48,4.54,1.2,239
71324.314,4891,26.84,3.68,-1.2,239
71324.399,2383,36.62,1.47,-2.4,239
71324.399,311,36.65,0.97,-2.4,239
71324.399,4923,36.25,4.37,1.2,239
71324.419,424,38.78,1.46,-2.4,239
71324.44,2109,42.02,1.47,-1.2,239
71324.462,401,43.87,0.63,1.2,239
71324.462,152,44.11,1.31,-2.4,239
71324.495,2744,48.3,19.3,10.6,239
71324.503,968,51,1.41,1.2,239
71324.503,969,49.68,2.04,-1.2,239
71324.589,1130,59.51,2.41,-1.2,239
71324.589,183,59.14,0.31,2.4,239
71324.608,523,62.16,2.31,2.4,239
71324.65,1018,66.79,2.12,1.2,239
71326.307,1012,268.11,4.9,-2.4,240
71326.328,1304,270.17,5.45,1.2,240
71326.37,802,275.53,2.27,-1.2,240
71326.39,414,277.74,3.87,3.6,240
71326.402,1004,278.13,7.24,2.4,240
71326.412,774,280.98,4.45,-1.2,240
71326.422,971,280.54,7.41,2.4,240
71326.454,763,285.61,4.17,2.4,240
71326.454,1032,285.35,5.48,1.2,240
71326.475,1021,288.58,3.69,1.2,240
71326.475,801,288.22,3.87,-1.2,240
71326.58,1617,301.24,3.76,1.2,240
71326.591,2139,302.15,25.16,5.3,240
71326.601,1582,303.74,2.37,1.2,240
71326.601,1619,303.68,3.6,-2.4,240
71326.663,964,311.13,0.06,1.2,240
71326.663,1674,310.42,0.25,1.2,240
71326.663,333,310.42,-0.31,1.2,240
71326.685,1774,313.28,3.11,1.2,240
71326.727,1231,318.36,1.7,2.4,240
71326.769,1133,323.71,1.88,-1.2,240
71326.769,1673,323.71,2.87,-1.2,240
71326.789,864,326.23,0.03,1.2,240
71326.789,1690,325.54,2.66,2.4,240
71326.8,953,326.89,11.6,7,240
71326.831,1232,331.02,2.54,2.4,240
71326.831,1810,330.94,3.11,2.4,240
71326.852,1475,333.88,2.72,-1.2,240
71326.852,181,333.88,-0.89,1.2,240
71326.852,536,333.88,-0.15,-1.2,240
71326.852,491,333.16,-0.41,1.2,240
71326.926,1213,343.57,9.71,-8.4,240
71326.938,1002,343.36,5.78,8.4,240
71326.958,2631,346.58,0.65,1.2,240
71326.958,461,345.86,0.14,1.2,240
71326.958,2324,345.86,1.89,1.2,240
71326.958,4661,346.59,1.07,-1.2,240
71326.968,1310,346.26,8.88,-7.2,240
71326.978,1860,348.77,-0.16,-2.4,240
71326.988,1409,348.8,8.31,-7.2,240
71326.999,1592,350.92,-0.7,-1.2,240
71326.999,571,351.62,-1.07,-1.2,240
71326.999,3800,350.94,0.73,2.4,240
71326.999,1462,350.96,7.9,-7.2,240
71327.02,144,354.14,-1.34,-1.2,240
71327.02,1596,353.65,7.69,-7.2,240
71327.04,2022,356.32,0.22,1.2,240
71327.04,4424,355.96,-0.38,1.2,240
71327.04,1270,356.66,0.24,-1.2,240
71327.04,4793,355.96,-0.47,1.2,240
71327.04,3079,356.67,1.91,6,240
71327.061,350,359.17,-0.56,1.2,240
71327.061,2194,358.48,0.68,1.2,240
71327.083,319,4.58,-0.69,-2.4,240
71327.104,2288,4.23,4.46,-2.4,240
71327.125,2059,6.48,2.35,2.4,240
71327.146,362,9.27,-0.86,-1.2,240
71327.146,1232,8.87,-0.19,2.4,240
71327.177,2829,11.46,8.54,4.8,240
71327.188,4294,13.63,2.87,2.4,240
71327.188,4340,13.63,2.83,1.2,240
71327.209,358,16.16,-0.35,1.2,240
71327.229,2419,18.71,3.82,-2.4,240
71327.229,2099,18.72,4.1,2.4,240
71327.251,2093,21.64,1.49,1.2,240
71327.261,1861,22.63,14.45,5.3,240
71327.271,1973,23.78,1.77,1.2,240
71327.271,3320,26.29,3.68,2.4,240
71327.271,3269,24.06,3.84,3.6,240
71327.292,3344,26.33,4.07,1.2,240
71327.292,4892,26.33,3.79,2.4,240
71327.304,1816,26.67,9.04,7.2,240
71327.314,4634,29.05,3.3,3.6,240
71327.314,5132,28.84,3.46,1.2,240
71327.314,604,29.11,2.35,2.4,240
71327.356,4921,33.91,4.54,-1.2,240
71327.378,2383,37.11,2.08,-1.2,240
71327.378,586,36.72,1.39,-2.4,240
71327.44,2114,43.99,1.39,1.2,240
71327.44,422,44.31,0.7,2.4,240
71327.44,3896,44.44,6.63,4.8,240
71327.471,2773,48.42,19.07,7,240
71327.481,474,49.3,-0.16,2.4,240
71327.481,2383,49.08,1.26,1.2,240
71327.503,113,52.34,-0.97,-1.2,240
71327.503,533,52.36,2.09,1.2,240
71327.523,972,54.18,1.77,1.2,240
71327.523,2580,54.19,3.84,-1.2,240
71327.544,192,56.72,-0.27,-2.4,240
71327.566,2124,59.29,2.59,1.2,240
71327.586,494,62.2,2.19,-1.2,240
71329.285,1304,268.49,5.31,-1.2,241
71329.295,94,269.14,12.31,1.7,241
71329.326,1032,273.53,5.28,-1.2,241
71329.39,753,282.46,3.68,1.2,241
71329.411,785,282.86,4.96,1.2,241
71329.421,160,284.72,22.68,8.8,241
71329.431,809,287.64,5.82,2.4,241
71329.431,1021,286.1,5.26,-2.4,241
71329.495,299,293.65,-0.22,1.2,241
71329.495,1052,292.96,3.99,-1.2,241
71329.536,1608,300.22,2.88,-1.2,241
71329.536,1101,298.02,3.12,1.2,241
71329.546,2624,298.35,8.46,8.4,241
71329.578,1142,303.07,1.56,-2.4,241
71329.578,1602,303.1,3.78,1.2,241
71329.599,739,305.6,-0.32,1.2,241
71329.621,3656,308.47,1.35,-2.4,241
71329.621,3691,308.02,1.39,2.4,241
71329.641,333,310.75,-0.14,1.2,241
71329.683,1192,315.52,0.61,-2.4,241
71329.705,1231,318.03,1.77,-1.2,241
71329.705,1751,318.73,2.05,-1.2,241
71329.746,1682,323.74,2.99,-1.2,241
71329.746,2040,323.75,3.08,-1.2,241
71329.788,1193,328.4,1.87,2.4,241
71329.788,631,328.09,3.91,8.4,241
71329.809,1251,331.31,3.27,3.6,241
71329.83,1443,333.15,2.12,-2.4,241
71329.852,1490,336.03,1.76,-1.2,241
71329.873,1792,338.96,2.12,-2.4,241
71329.873,290,338.25,-0.33,-2.4,241
71329.894,289,340.8,-0.88,2.4,241
71329.894,1862,340.81,1.87,2.4,241
71329.904,1190,343.35,10.09,-8.4,241
71329.936,3522,346.61,0.72,1.2,241
71329.936,152,346.6,-0.01,-1.2,241
71329.936,2310,345.89,1.1,1.2,241
71329.945,1292,345.92,9.14,-6,241
71329.956,4684,348.76,1.16,2.4,241
71329.966,1383,348.74,8.5,-7.2,241
71329.976,1438,350.99,8.06,-7.2,241
71329.988,1433,352.83,14.59,8.8,241
71329.998,1574,353.5,7.77,-7.2,241
71330.019,2164,356.74,0.26,-1.2,241
71330.019,4790,356.02,-0.43,1.2,241
71330.019,2221,356.74,0.39,-2.4,241
71330.039,2192,359.27,1,1.2,241
71330.039,2223,1.04,1.76,1.2,241
71330.061,2190,1.07,2.63,-1.2,241
71330.072,1099,2.47,26.18,10.6,241
71330.082,2272,4.31,4.82,1.2,241
71330.082,2302,3.62,4.66,2.4,241
71330.135,1244,10.29,25.18,8.8,241
71330.144,4302,11.88,3.14,1.2,241
71330.144,4325,11.35,2.95,4.8,241
71330.166,4325,13.71,3.14,1.2,241
71330.188,4295,16.23,2.25,-2.4,241
71330.188,2404,18.07,3.78,1.2,241
71330.208,2120,19.02,3.68,-2.4,241
71330.228,2113,21.27,2.22,-7.2,241
71330.249,1990,23.79,1.95,1.2,241
71330.249,3311,24.1,4.18,1.2,241
71330.271,3366,26.35,4.08,3.6,241
71330.271,4894,26.35,3.64,-2.4,241
71330.291,4615,28.85,3.31,1.2,241
71330.334,3423,34.65,4.31,-1.2,241
71330.418,154,44.79,-0.14,1.2,241
71330.418,3434,44.09,5.06,2.4,241
71330.449,2797,48.3,19.14,8.8,241
71330.459,521,49.17,0.66,-1.2,241
71330.459,2572,49.18,3.96,-1.2,241
71330.501,482,54.27,0.77,1.2,241
71330.501,521,54.67,2.48,-1.2,241
71330.501,971,54.28,1.9,1.2,241
71330.522,2140,56.82,3.15,1.2,241
71330.522,193,57.54,-0.21,-2.4,241
71330.522,534,57.35,1.75,1.2,241
71330.522,1776,57.3,5.52,-1.2,241
71330.597,103,65.87,10.93,1.7,241
71332.263,1011,268.62,4.61,1.2,242
71332.263,1062,268.63,5.48,-2.4,242
71332.284,1313,270.44,5.29,-1.2,242
71332.389,763,283.08,4.44,1.2,242
71332.389,805,283.1,5.63,-1.2,242
71332.451,230,291.36,1.78,1.2,242
71332.472,975,293.88,2.12,2.4,242
71332.472,223,293.88,0.08,1.2,242
71332.472,1080,293.62,4.3,-2.4,242
71332.536,1073,301.43,1.67,2.4,242
71332.556,1592,303.26,1.75,-1.2,242
71332.578,1645,305.76,1.82,2.4,242
71332.64,983,313.79,0.65,-1.2,242
71332.64,1777,313.44,2.76,1.2,242
71332.64,1273,313.09,2.41,-2.4,242
71332.662,1799,317.97,4.3,2.4,242
71332.724,1689,323.41,2.9,-2.4,242
71332.746,854,325.61,0.03,-1.2,242
71332.767,1192,328.13,1.63,-1.2,242
71332.767,894,328.63,0.56,-1.2,242
71332.787,884,331.09,0.22,1.2,242
71332.787,1223,330.66,2.22,2.4,242
71332.808,493,333.25,-0.4,1.2,242
71332.808,1813,333.26,3.53,-1.2,242
71332.829,1498,336.35,1.72,-2.4,242
71332.871,1454,340.92,0.57,-2.4,242
71332.882,1164,343.21,10.29,-8.4,242
71332.892,2310,343.89,1.22,1.2,242
71332.924,1269,346.03,9.39,-9.6,242
71332.934,145,351.59,-0.69,-1.2,242
71332.934,4692,348.54,0.9,1.2,242
71332.945,1363,348.86,8.54,-6,242
71332.955,2163,351.05,-0.12,2.4,242
71332.955,3801,351.06,0.85,-2.4,242
71332.955,2882,351.53,0.87,2.4,242
71332.955,1413,351.08,8.26,-7.2,242
71332.976,4030,353.55,-0.52,3.6,242
71332.976,2180,353.55,-0.81,-7.2,242
71332.987,1555,353.59,7.29,-7.2,242
71332.997,4793,356.06,-0.29,1.2,242
71332.997,102,356.76,0.42,-1.2,242
71332.997,2261,358.49,2.56,-2.4,242
71333.008,1570,357.71,15.95,8.8,242
71333.039,2199,1.94,2.97,1.2,242
71333.039,2231,1.38,4.08,-2.4,242
71333.06,1558,3.87,-0.12,-10.8,242
71333.06,2287,4.32,4.35,1.2,242
71333.07,2254,3.63,9.26,10.8,242
71333.092,1275,8.02,25.09,10.6,242
71333.102,361,8.91,-0.82,-2.4,242
71333.102,2435,9.15,5.07,-3.6,242
71333.113,1333,10.04,14.32,5.3,242
71333.123,4305,12.09,2.96,1.2,242
71333.123,4343,11.91,3.1,1.2,242
71333.165,2413,18.29,3.81,1.2,242
71333.165,2401,16.66,3.88,-2.4,242
71333.207,514,22.08,0.7,1.2,242
71333.228,3289,24.12,3.97,-2.4,242
71333.238,119,25.3,29.04,12.3,242
71333.26,761,28.07,30.21,-1.7,242
71333.272,3320,29.66,3.1,-1.2,242
71333.272,3002,28.96,2.6,2.4,242
71333.28,114,30.36,30.42,8.8,242
71333.312,3442,34.4,4.28,2.4,242
71333.312,4942,34.74,4.54,-2.4,242
71333.332,2369,37.25,1.31,-1.2,242
71333.344,469,37.92,12.07,3.5,242
71333.397,3418,44.17,5.41,2.4,242
71333.416,101,46.69,1.48,1.2,242
71333.416,104,46.71,5.07,-3.6,242
71333.428,2824,48.32,18.94,12.3,242
71333.437,523,49.22,0.7,1.2,242
71333.437,2474,49.94,1.87,-2.4,242
71333.437,972,49.94,1.15,1.2,242
71333.437,971,49.96,1.96,-1.2,242
71333.437,3494,49.25,5.1,3.6,242
71333.479,193,54.7,-0.34,-2.4,242
71333.541,492,62.71,2.17,-2.4,242
71333.584,3320,67.47,3.73,-7.2,242
71335.24,1311,268.75,5.43,-1.2,243
71335.261,986,270.56,4.46,2.4,243
71335.283,364,273.79,-0.16,1.2,243
71335.336,965,278.43,7,2.4,243
71335.388,785,286.18,4.8,2.4,243
71335.388,1034,286.06,5.34,-2.4,243
71335.451,971,294,2.35,-2.4,243
71335.451,298,293.65,0.37,1.2,243
71335.451,1074,294.02,4.07,1.2,243
71335.472,943,295.81,1.94,2.4,243
71335.492,1082,298.7,1.79,1.2,243
71335.513,1592,303.45,2.74,1.2,243
71335.556,1601,305.85,1.23,-1.2,243
71335.598,3638,310.68,1.15,-1.2,243
71335.619,1231,313.54,2.23,1.2,243
71335.619,1183,313.36,1.4,-2.4,243
71335.639,974,316.39,0.27,2.4,243
71335.639,1261,315.97,2.24,2.4,243
71335.681,1152,321.4,1.49,1.2,243
71335.702,1130,323.92,2.23,-1.2,243
71335.724,890,325.74,0.43,-2.4,243
71335.744,1213,328.53,2.75,2.4,243
71335.755,2299,328.7,8.9,12,243
71335.765,912,331.52,0.51,-1.2,243
71335.786,1131,333.37,0.97,1.2,243
71335.808,1451,336.66,1.69,-1.2,243
71335.808,188,336.62,-0.84,1.2,243
71335.829,1013,338.45,0.32,-2.4,243
71335.829,1482,338.78,1.5,2.4,243
71335.85,1452,342.31,0.24,2.4,243
71335.86,1143,342.98,10.3,-7.2,243
71335.87,2930,346.32,0.76,-1.2,243
71335.87,112,343.54,-0.75,2.4,243
71335.87,4664,347.95,0.82,-1.2,243
71335.87,182,343.97,4.96,1.2,243
71335.891,2883,346.79,0.37,1.2,243
71335.891,2302,346.09,1.43,1.2,243
71335.891,4702,346.37,1.03,2.4,243
71335.912,1854,349.07,-0.52,-2.4,243
71335.912,3853,349,0.74,1.2,243
71335.923,1345,348.64,8.62,-6,243
71335.923,1391,350.88,8.42,-8.4,243
71335.954,1532,353.68,7.55,-7.2,243
71335.975,2015,356.16,0.06,1.2,243
71335.975,1270,356.52,0.31,-1.2,243
71335.975,4792,356.16,-0.28,1.2,243
71335.975,3972,356.16,-0.52,1.2,243
71335.975,3730,356.5,-0.7,1.2,243
71335.995,93,358.68,-0.19,-1.2,243
71335.995,2269,359.08,2.14,-2.4,243
71335.995,2223,358.7,1.1,2.4,243
71336.018,2144,1.49,1.7,1.2,243
71336.018,2213,1.56,2.36,-2.4,243
71336.038,2285,3.82,4.35,1.2,243
71336.038,2324,5.96,4.76,-2.4,243
71336.038,3562,3.75,6.37,8.4,243
71336.059,2256,6.63,5.26,1.2,243
71336.07,2005,6.69,7.81,3.6,243
71336.07,129,9.69,24.22,3.5,243
71336.08,1269,9.19,-0.31,-2.4,243
71336.09,114,10.2,28.65,8.8,243
71336.122,4315,13.89,2.53,-1.2,243
71336.143,2429,17.14,4.54,3.6,243
71336.154,1904,17.8,14.32,5.3,243
71336.154,121,17.81,24.82,7,243
71336.175,1014,20.35,21.6,7,243
71336.184,3294,22.63,3.97,2.4,243
71336.246,3013,29.39,2.91,2.4,243
71336.269,523,32.3,1.5,1.2,243
71336.269,4752,32.32,4.1,1.2,243
71336.29,3461,34.54,4.32,2.4,243
71336.353,103,42.43,0.05,-1.2,243
71336.353,2140,44,1.33,-1.2,243
71336.353,3923,42.46,5.1,4.8,243
71336.373,2104,44.27,1.29,1.2,243
71336.373,150,44.27,0.8,-1.2,243
71336.373,3443,44.58,5.4,-2.4,243
71336.373,3402,45,5.38,-3.6,243
71336.395,133,47.53,-0.72,-1.2,243
71336.395,94,47.09,0.01,2.4,243
71336.395,2823,47.22,4.8,4.8,243
71336.458,193,55.2,-0.06,-2.4,243
71336.478,518,58.53,2.08,-1.2,243
71336.478,2638,57.78,5.29,10.8,243
71336.499,1131,59.96,2.07,1.2,243
71336.541,463,65.4,3.81,-2.4,243
71336.562,112,67.59,5.68,1.2,243
71338.219,1024,268.56,4.78,2.4,244
71338.219,1303,268.35,5.27,-2.4,244
71338.24,1304,270.73,5.41,1.2,244
71338.366,753,286.53,2.83,2.4,244
71338.387,780,288.65,3.29,-1.2,244
71338.387,1059,289.07,5.07,-1.2,244
71338.492,1113,300.93,1.97,-2.4,244
71338.534,1611,305.94,1.62,1.2,244
71338.534,1154,305.94,0.18,-1.2,244
71338.534,1145,305.96,0.64,1.2,244
71338.555,3693,308.72,1.56,1.2,244
71338.575,1192,310.8,0.53,-2.4,244
71338.575,1214,313.57,1.38,1.2,244
71338.618,1801,316.54,3.24,2.4,244
71338.68,1434,324.07,2.37,1.2,244
71338.68,2032,323.36,2.73,-1.2,244
71338.68,1145,324.08,1.46,-1.2,244
71338.701,1680,325.89,2.75,-1.2,244
71338.701,883,326.3,0.27,-2.4,244
71338.722,253,328.42,-0.45,1.2,244
71338.765,1814,333.5,3.14,1.2,244
71338.776,2545,335.11,15.61,10.6,244
71338.786,1443,336.04,1.46,1.2,244
71338.786,1053,336.5,0.76,2.4,244
71338.806,1453,341.02,0.21,-1.2,244
71338.838,1121,342.7,10.76,-7,244
71338.869,2309,346.19,1.56,1.2,244
71338.869,482,346.89,-0.84,1.2,244
71338.88,139,349.33,23.71,3.5,244
71338.88,1231,346.21,9.85,-6,244
71338.88,1330,348.68,8.78,-7.2,244
71338.88,1231,346.21,9.48,-9.6,244
71338.89,2856,349.01,-0.01,1.2,244
71338.89,1859,349.41,-0.64,-2.4,244
71338.89,155,349.41,-1.16,1.2,244
71338.89,2912,348.73,0.81,-1.2,244
71338.89,4721,348.73,0.81,2.4,244
71338.901,1368,351.19,8.54,-7.2,244
71338.911,1574,351.95,-0.89,-1.2,244
71338.911,2900,351.26,0.59,1.2,244
71338.922,123,352.64,26.24,5.3,244
71338.932,3732,353.76,-0.55,-1.2,244
71338.932,2124,353.76,-0.45,1.2,244
71338.943,1509,353.79,7.34,-7.2,244
71338.953,4424,356.28,-0.38,1.2,244
71338.953,2266,356.82,0.76,-1.2,244
71338.974,2184,358.81,0.58,-1.2,244
71339.016,2222,4.58,2.72,-7.2,244
71339.016,2283,3.89,4.34,1.2,244
71339.037,1229,7.18,0.05,-1.2,244
71339.058,369,9.31,-0.93,-2.4,244
71339.069,2649,9.28,9.61,7.2,244
71339.089,1380,11.5,9.43,7.2,244
71339.1,4304,14.02,2.88,-1.2,244
71339.121,2403,17.27,3.96,-1.2,244
71339.131,1034,17.94,21.3,8.8,244
71339.142,4214,19.79,3.15,-2.4,244
71339.142,4218,19.79,2.77,1.2,244
71339.142,534,19.51,1.17,2.4,244
71339.163,1975,21.6,1.7,-1.2,244
71339.163,510,22.32,0.76,-1.2,244
71339.184,3304,24.16,4.07,1.2,244
71339.205,4785,26.69,3.78,2.4,244
71339.216,122,28.29,26.38,-3.5,244
71339.225,4884,29.2,3.34,1.2,244
71339.225,592,29.9,2.15,1.2,244
71339.247,531,32.42,1.92,2.4,244
71339.268,130,34.27,5.15,-4.8,244
71339.288,2840,37.12,2.73,1.2,244
71339.288,2383,37.13,1.53,-1.2,244
71339.331,3933,42.4,5.02,4.8,244
71339.352,1682,44.4,0.38,1.2,244
71339.352,3422,44.89,5.32,2.4,244
71339.372,3916,47.69,6.8,7.2,244
71339.383,2882,48.36,18.9,10.6,244
71339.393,482,56.87,0.87,-1.2,244
71339.414,490,52.06,0.88,1.2,244
71339.435,193,55.07,-0.21,-2.4,244
71339.456,102,57.16,-0.49,1.2,244
71339.456,2133,57.17,2.8,-1.2,244
71339.456,2671,57.5,4.76,10.8,244
71339.498,501,62.27,2.73,-1.2,244
71341.196,1303,268.97,5.23,-2.4,245
71341.239,365,274,-0.19,1.2,245
71341.323,762,284.11,4.23,-1.2,245
71341.344,810,285.92,5.11,-2.4,245
71341.344,1035,286.31,5.78,-2.4,245
71341.365,770,288.43,3.05,1.2,245
71341.365,1021,289.44,3.67,1.2,245
71341.376,2005,290.11,25.75,3.5,245
71341.386,711,291.68,2.18,-2.4,245
71341.428,1592,296.73,2.24,-1.2,245
71341.47,1574,302.4,2.8,2.4,245
71341.48,2525,302.45,14.2,7,245
71341.491,1140,304.58,0.16,1.2,245
71341.512,1633,306.46,1.65,-2.4,245
71341.533,973,309.16,-0.15,1.2,245
71341.533,1231,309.16,1.23,-1.2,245
71341.554,983,310.95,0.5,-2.4,245
71341.575,1193,313.81,1.08,2.4,245
